,year,MVHMVALX,comm_op_90,canc_90,dist_id
189,1980,44370.99992,0,0,22.094516220376
190,1980,44370.99992,0,0,25.908754046624
198,1980,90937.28607,0,0,37.4109984677881
199,1980,105789.9986,0,0,33.2462739894313
218,1980,70140.276,0,0,45.977785624092
219,1980,61653.99932,0,0,45.0295476136044
220,1980,63568.99812,0,0,44.4991771409586
222,1980,59329.00016,0,0,44.9729084774048
223,1980,78513.43821,0,0,45.7115032709351
224,1980,73425.86234,0,0,40.4654791000462
225,1980,63048.18453,0,0,44.0824136748595
226,1980,61041.99973,0,0,45.5529982056636
229,1980,105790.0009,0,0,30.9073886897964
230,1980,60315.9977,0,0,28.5706432536052
231,1980,60613.96983,0,0,26.927114262982
234,1980,66500.00181,0,0,30.2815975972972
235,1980,57328.00034,0,0,29.7647558489884
236,1980,57327.99932,0,0,29.456251899707
237,1980,55916.00129,0,0,29.155590309561
238,1980,55915.99721,0,0,28.8622495960649
239,1980,63683.99912,0,0,29.1480532243004
240,1980,66500.00182,0,0,31.6913902095384
241,1980,70294.0019,0,0,29.6324213225973
242,1980,60315.99981,0,0,29.8085692833773
388,1980,191947.0017,0,0,18.8555258515417
389,1980,220882.2377,0,0,24.1073964292134
390,1980,215814.9983,0,0,24.6557273694619
391,1980,216581.5355,0,0,23.6549752516856
392,1980,47551.99862,0,0,18.4771811507721
393,1980,131078.0073,0,0,32.6800088091592
394,1980,100369.7362,0,0,33.1336214105852
395,1980,96694.16455,0,0,32.5753910180183
396,1980,96591.00054,0,0,32.0504181936954
397,1980,160635.004,0,0,34.2054681287496
398,1980,114569.9991,0,0,35.4190827621732
399,1980,65486.00193,0,0,39.4139505686803
400,1980,86503.15902,0,0,41.1235439012411
401,1980,86546.00173,0,0,45.4925931480562
402,1980,71978.99869,0,0,33.7339520064735
403,1980,74722.99973,0,0,41.2399705233113
404,1980,80475.99972,0,0,35.5116806986524
405,1980,120763.9791,0,0,16.3701262610699
406,1980,98646.00041,0,0,15.2439750224211
407,1980,147409.2229,0,0,19.225643396757
408,1980,147614.0026,0,0,19.6583633109253
409,1980,147613.9982,0,0,16.9052777010407
410,1980,147614.0017,0,0,14.8848941584035
411,1980,147613.9971,0,0,14.3980738242088
412,1980,133966.8782,0,0,6.79701698887403
413,1980,97218.004,0,0,5.81922846280894
414,1980,97218.00342,0,0,5.48030418181022
415,1980,151397.9988,0,0,5.78282489729078
416,1980,137648.1734,0,0,7.04766358087453
417,1980,151345.1609,0,0,5.20924298852242
418,1980,213776.0062,0,0,23.896199702797
419,1980,216651.0005,0,0,25.7552607843254
420,1980,178260.9996,0,0,26.2703607630114
421,1980,223267.0008,0,0,26.0809049534064
422,1980,223267.0008,0,0,26.2170409531169
423,1980,223267.0008,0,0,25.8992359841827
424,1980,216943.9936,0,0,25.661012822176
425,1980,160634.9972,0,0,33.410228488818
426,1980,140385.0035,0,0,33.4184591224407
427,1980,140384.9968,0,0,32.7684671533291
428,1980,96604.00056,0,0,34.6463891663563
429,1980,124652.0009,0,0,35.5334209819118
430,1980,74520.81809,0,0,39.724833637566
431,1980,95765.26679,0,0,34.5136039805184
432,1980,95846.0015,0,0,40.231232585666
433,1980,108493.0026,0,0,40.7081689070844
434,1980,95620.00122,0,0,39.9619368914449
435,1980,152563.9993,0,0,42.4933117542006
436,1980,84456.00055,0,0,33.4165150888648
437,1980,84187.061,0,0,45.7764986415806
438,1980,145428.8549,0,0,19.9573014174334
439,1980,147613.9978,0,0,20.6171412065545
440,1980,147614.0084,0,0,19.4200359874493
441,1980,147614.0012,0,0,17.5004391552099
442,1980,147613.9937,0,0,18.7474372056784
443,1980,151397.9937,0,0,4.12594603778121
444,1980,128918.0012,0,0,9.37271870442219
445,1980,141948.0009,0,0,9.77320332689378
446,1980,141947.9981,0,0,8.72044667972339
447,1980,125527.9995,0,0,27.6444534001095
448,1980,97450.00048,0,0,27.9191400720837
449,1980,95714.00011,0,0,27.9760024124888
450,1980,111187.7592,0,0,35.8918121963676
451,1980,108151.999,0,0,36.6135293469401
452,1980,93832.00181,0,0,36.9938487703268
453,1980,98673.00043,0,0,35.1581649066081
454,1980,128833.9988,0,0,36.0131427013646
455,1980,100576.0001,0,0,32.6909559450497
456,1980,128834.0014,0,0,33.8614233963359
457,1980,128833.9944,0,0,31.8545662593538
458,1980,81528.9989,0,0,34.1409118044505
459,1980,83964.00041,0,0,37.5415774830736
460,1980,97156.99983,0,0,38.7243671811432
461,1980,72705.13344,0,0,39.0425197706374
462,1980,102797.0017,0,0,38.9795032231813
463,1980,145708.6273,0,0,40.4772964378002
464,1980,70942.00005,0,0,39.7888660427667
465,1980,113201.0013,0,0,42.1571255436962
466,1980,147613.9941,0,0,12.8396005276032
467,1980,147405.5684,0,0,23.0550045627278
468,1980,140334.9971,0,0,20.3278444104489
469,1980,140335.0039,0,0,19.8570281678227
470,1980,148281.0068,0,0,25.0809432145385
471,1980,104417.9999,0,0,27.7655881120485
472,1980,106912.0002,0,0,27.478475272028
473,1980,179135.0036,0,0,26.4420086502675
474,1980,179135.0036,0,0,27.2055345248636
475,1980,204264.7761,0,0,27.8799962710923
476,1980,95846.00093,0,0,40.1079181054072
477,1980,113242.002,0,0,40.9405963242714
478,1980,109415.6742,0,0,40.9621221396059
479,1980,102939.2624,0,0,43.6792784124453
480,1980,70921.00085,0,0,36.9002588638109
481,1980,85065.00026,0,0,39.5894157385383
482,1980,96452.99608,0,0,34.7807207154092
483,1980,185964.9953,0,0,35.0160649905485
484,1980,122400.9957,0,0,43.3493149199274
485,1980,80770.9982,0,0,43.111143743938
486,1980,85260.00012,0,0,38.9262216193821
487,1980,88506.99927,0,0,38.8605883741143
488,1980,100575.9962,0,0,28.2758018139049
489,1980,133250.0038,0,0,20.8835939211494
490,1980,133250.0034,0,0,20.2369938216732
491,1980,158106.996,0,0,21.1076213465009
492,1980,109812.0007,0,0,25.6782779331643
493,1980,147614.0001,0,0,11.9176287225848
494,1980,147614.0033,0,0,12.9901484619439
495,1980,88482.00046,0,0,29.4630212759941
496,1980,91332.99849,0,0,28.8486343795735
497,1980,91333.00185,0,0,28.37659595987
498,1980,83399.99681,0,0,28.4159103120623
499,1980,126257.0001,0,0,35.1085736399643
500,1980,95277.99973,0,0,34.0954256113151
501,1980,136741.9999,0,0,35.6114272371598
502,1980,216781.0022,0,0,38.6260596118006
503,1980,79779.99997,0,0,34.7574217733909
504,1980,110023.2247,0,0,36.3946639801118
505,1980,86952.00017,0,0,38.3574711349867
506,1980,82624.00004,0,0,40.7002307855816
507,1980,90290.99903,0,0,38.1736734496376
508,1980,98380.00134,0,0,37.9318537904151
509,1980,134700.9981,0,0,39.9796371894682
510,1980,129468.0018,0,0,25.4245600211738
511,1980,124678.8631,0,0,26.6671928978548
512,1980,121685.9975,0,0,26.6662667255213
513,1980,147614.0067,0,0,14.625826766057
514,1980,114285.9993,0,0,19.6788587765703
515,1980,87029.00093,0,0,37.3645461498876
516,1980,87029.0023,0,0,36.914340518417
517,1980,124325.9995,0,0,30.1916974307683
518,1980,106287.002,0,0,30.0479190501033
519,1980,132164.767,0,0,30.6680218207948
520,1980,193018.0013,0,0,29.6891753903139
521,1980,150973.9953,0,0,40.8434276374635
522,1980,221175.0037,0,0,38.2728312827572
523,1980,99462.99828,0,0,36.9631531663097
524,1980,111612.2521,0,0,36.8291058514966
525,1980,69880.99942,0,0,37.5082289378022
526,1980,114417.0005,0,0,37.1296384986357
527,1980,185964.9983,0,0,35.9553796992365
528,1980,98131.07837,0,0,36.3292451602187
529,1980,92246.00429,0,0,40.0702418258582
530,1980,128513.2495,0,0,41.4675101288547
531,1980,120303.001,0,0,36.0574298709087
532,1980,85336.99695,0,0,36.908238842126
533,1980,113360.9995,0,0,26.4128100346331
534,1980,137094.0023,0,0,26.1371661739636
535,1980,59511.99978,0,0,29.3788555597297
536,1980,108716.999,0,0,30.4722268346684
537,1980,68470.0,0,0,31.2957426060061
538,1980,100591.8977,0,0,31.7899989737668
539,1980,157130.9515,0,0,32.6808742192883
540,1980,157130.9983,0,0,32.6234545236883
541,1980,125881.9993,0,0,18.0794549646841
542,1980,85621.00009,0,0,29.1058948027367
543,1980,93774.00249,0,0,29.6989430312392
544,1980,103324.9718,0,0,29.4067841092626
545,1980,105170.5488,0,0,28.9248757264291
546,1980,82619.0004,0,0,28.4854008514241
547,1980,89245.00003,0,0,37.6309753687475
548,1980,99448.00055,0,0,37.8447806068439
549,1980,110806.0013,0,0,36.3945251622475
550,1980,76805.00044,0,0,36.0607506300589
551,1980,198835.135,0,0,35.4629000441782
552,1980,99376.99959,0,0,36.4438509839438
553,1980,69323.99959,0,0,37.8523332165594
554,1980,87161.99976,0,0,36.1407904855562
555,1980,71979.00127,0,0,33.5167479688776
556,1980,82384.99862,0,0,37.1757365520598
557,1980,81836.74957,0,0,34.0173463733168
558,1980,87057.00081,0,0,39.5701767186353
559,1980,85803.99841,0,0,39.0725298436983
560,1980,88973.57893,0,0,39.4249460311006
561,1980,69625.00042,0,0,35.8148635353022
562,1980,102716.9966,0,0,29.4998526915396
563,1980,123377.1353,0,0,30.049204823222
564,1980,63043.00023,0,0,29.9085521889995
565,1980,125635.9984,0,0,17.5199575313045
566,1980,120604.0032,0,0,18.7807008260049
567,1980,133250.0014,0,0,20.044087786494
568,1980,82861.00005,0,0,31.0513781617463
569,1980,123380.0052,0,0,31.1184677212168
570,1980,72574.99698,0,0,31.7723547520008
571,1980,72574.99888,0,0,31.3468316444913
572,1980,108717.001,0,0,30.8180808596052
573,1980,95357.00001,0,0,35.7017487551596
574,1980,117633.9993,0,0,35.3320955518097
575,1980,74961.00131,0,0,36.853546237934
576,1980,89693.9994,0,0,36.2583233116862
577,1980,82412.00142,0,0,38.4292983902375
578,1980,81528.99977,0,0,34.6515653013949
579,1980,104372.9984,0,0,41.1692242312492
580,1980,91154.99937,0,0,39.2490815785099
581,1980,83759.00053,0,0,40.0287718727442
582,1980,44192.10739,0,0,29.9456577969066
583,1980,65880.07058,0,0,31.7329358487662
584,1980,64999.99907,0,0,30.3542259133762
585,1980,64999.99946,0,0,30.1702990936551
586,1980,68856.99717,0,0,30.8647990868774
587,1980,133249.9952,0,0,19.7624354476744
588,1980,141948.0048,0,0,7.97046016669662
589,1980,213773.87,0,0,13.8573723260083
590,1980,129380.0016,0,0,17.7049519806285
591,1980,135398.0594,0,0,11.2919314141794
592,1980,94129.99977,0,0,11.3380006929586
593,1980,64818.00047,0,0,32.622544740234
594,1980,77192.0,0,0,32.5138730404525
595,1980,66593.99868,0,0,31.9660402613363
596,1980,85337.00392,0,0,36.7400546618618
597,1980,73246.00097,0,0,33.9628911646706
598,1980,80335.00001,0,0,35.0151911980632
599,1980,87288.99848,0,0,34.8732386932625
600,1980,82881.00079,0,0,35.7695125354154
601,1980,93627.0497,0,0,26.3504510996794
602,1980,108333.0011,0,0,40.6590521277696
603,1980,172818.9948,0,0,43.5099366244605
604,1980,178207.6415,0,0,41.1680593608653
605,1980,107415.9994,0,0,39.024181604648
606,1980,122401.0008,0,0,43.7645974070227
607,1980,88960.31483,0,0,36.1524245535968
608,1980,81874.99817,0,0,34.5969867139678
609,1980,150974.0013,0,0,40.9325769852129
610,1980,40470.00089,0,0,41.1228079847454
611,1980,69820.00002,0,0,31.1030366488301
612,1980,67570.00041,0,0,30.9749185668856
613,1980,63709.28224,0,0,31.8601088230463
614,1980,65595.00137,0,0,31.5487866483976
615,1980,122091.7448,0,0,10.5789222439667
616,1980,143684.5026,0,0,13.6907157936358
617,1980,173002.1377,0,0,13.4221006008047
618,1980,184923.9969,0,0,14.8627575646945
619,1980,184924.0005,0,0,16.5615039823714
620,1980,173769.4604,0,0,13.4370734968994
621,1980,170090.5799,0,0,14.8417844784703
622,1980,178790.998,0,0,17.0264199286394
623,1980,104973.999,0,0,34.8876370499966
624,1980,82664.99963,0,0,35.5720262357036
625,1980,82412.00032,0,0,39.1249261385244
626,1980,185964.9956,0,0,35.2850627434997
627,1980,87101.99701,0,0,37.8810860919817
628,1980,95171.9999,0,0,42.8152589636376
629,1980,80771.00135,0,0,43.0276727809972
630,1980,63806.00027,0,0,38.1931334866462
631,1980,87061.9999,0,0,43.1038845554745
632,1980,83766.99951,0,0,41.9769341103312
633,1980,40469.99922,0,0,41.1550768631604
634,1980,94560.9993,0,0,37.6834943921581
635,1980,88504.99785,0,0,40.4743141962948
636,1980,69326.00035,0,0,38.533766306165
637,1980,78000.00408,0,0,39.3888873094791
638,1980,75780.99718,0,0,32.3768770063132
639,1980,75780.99936,0,0,32.2719144317962
640,1980,68857.99887,0,0,32.8923926061066
641,1980,130881.9985,0,0,32.990037735549
642,1980,152630.4468,0,0,12.4420560766763
643,1980,184924.0009,0,0,15.6539501693715
644,1980,89546.99915,0,0,33.8330947561599
645,1980,110958.9998,0,0,34.1565378565188
646,1980,90091.00306,0,0,34.0946336066898
647,1980,91004.00018,0,0,31.9844679236916
648,1980,113265.0003,0,0,31.6398889120081
649,1980,92746.99698,0,0,36.3838467088449
650,1980,83495.00012,0,0,36.0658018283181
651,1980,120302.9969,0,0,36.5523196561661
652,1980,134450.7604,0,0,40.7918922886257
653,1980,98479.57144,0,0,39.9342516773736
654,1980,79388.00034,0,0,37.1467266453649
655,1980,81710.88018,0,0,39.7043548056297
656,1980,88571.0013,0,0,36.937478099331
657,1980,87254.00218,0,0,37.5610640469851
658,1980,112228.003,0,0,33.7253664095173
659,1980,91436.00045,0,0,32.6494006793386
660,1980,93933.00089,0,0,31.2552761850617
661,1980,105034.0007,0,0,32.2768315406619
662,1980,118495.998,0,0,31.815847642807
663,1980,127020.9992,0,0,30.7063616639067
664,1980,184923.9972,0,0,15.786643692545
665,1980,184924.0028,0,0,15.3888783253623
666,1980,141561.6837,0,0,11.9911557469492
667,1980,152865.9976,0,0,11.7265252352772
668,1980,121674.0031,0,0,20.8358370989283
669,1980,116759.9992,0,0,19.5572356091148
670,1980,138587.9982,0,0,30.5747743745183
671,1980,126900.9982,0,0,31.175412791914
672,1980,126267.9995,0,0,34.4883123738083
673,1980,124281.0004,0,0,34.1026356050233
674,1980,127894.9996,0,0,33.4218843882961
675,1980,91190.73226,0,0,44.7973685516973
676,1980,68406.58247,0,0,44.8729697330659
677,1980,137106.0023,0,0,37.2570325502071
678,1980,137105.9936,0,0,36.9866478420373
679,1980,92315.99987,0,0,41.7447101202251
680,1980,82908.99638,0,0,40.8995185844671
681,1980,85894.99957,0,0,37.6616701103174
682,1980,87499.99962,0,0,38.8647188909099
683,1980,75471.00001,0,0,43.5880355741122
684,1980,132035.4793,0,0,43.9422991689309
685,1980,104599.7314,0,0,38.9108250139873
686,1980,138422.0779,0,0,43.4083000797733
687,1980,84210.00064,0,0,41.7018377486816
688,1980,107028.5067,0,0,40.9357643963282
689,1980,111765.0004,0,0,29.3616715227422
690,1980,99341.00322,0,0,29.4265621727759
691,1980,99340.99786,0,0,28.9646676367933
692,1980,96065.99736,0,0,29.8828921993668
693,1980,101737.1794,0,0,28.0462499727914
694,1980,201335.9992,0,0,30.7731844925184
695,1980,201335.9996,0,0,29.673168451051
696,1980,98413.00407,0,0,24.4784362998147
697,1980,141572.9966,0,0,25.5839052035183
698,1980,129494.9989,0,0,32.7600758710942
699,1980,122734.9141,0,0,31.9708089460142
700,1980,127122.0002,0,0,31.9662351058594
701,1980,115909.0005,0,0,36.5446981937321
702,1980,73245.99934,0,0,34.7086104589509
703,1980,161657.0055,0,0,38.7092526284045
704,1980,95063.25973,0,0,44.983851142896
705,1980,67048.00036,0,0,45.1159800903123
706,1980,69358.00204,0,0,44.4157689096677
707,1980,83344.00049,0,0,38.1961936482609
708,1980,218618.9954,0,0,34.5165381332825
709,1980,104599.0025,0,0,38.95431046124
710,1980,107344.9972,0,0,41.8034043659182
711,1980,201336.0034,0,0,28.7370482925301
712,1980,127891.9993,0,0,30.7583799895467
713,1980,141339.4323,0,0,31.078461192744
714,1980,89270.99818,0,0,33.452956685315
715,1980,102189.0007,0,0,32.7236279205405
716,1980,115121.0015,0,0,32.4526002076739
717,1980,121685.996,0,0,26.4108913849186
718,1980,121686.0028,0,0,26.2576816940378
719,1980,184999.9999,0,0,17.8926426752794
720,1980,216943.9998,0,0,27.1871287001265
721,1980,132332.9991,0,0,25.1567353138869
722,1980,216314.9099,0,0,25.0915091588011
723,1980,117429.0026,0,0,33.7378712284068
724,1980,114829.0009,0,0,33.3880741639972
725,1980,115139.9971,0,0,31.3271663260764
726,1980,139934.001,0,0,30.952044964426
727,1980,80353.00031,0,0,41.1682065886145
728,1980,85841.99722,0,0,40.6946098632604
729,1980,75651.0,0,0,41.4578428849894
730,1980,82262.10615,0,0,40.5102132955469
731,1980,75448.99912,0,0,40.4274114212692
732,1980,121111.9995,0,0,39.3375579271999
733,1980,99980.73229,0,0,37.5465319408463
734,1980,109348.6051,0,0,36.5651282230062
735,1980,132168.0033,0,0,43.4436558850707
736,1980,90369.99927,0,0,40.7991700465829
737,1980,87593.00007,0,0,37.1244986436845
738,1980,137462.0,0,0,42.2369295239899
739,1980,114392.004,0,0,40.5321356769722
740,1980,73757.99894,0,0,38.9206637556676
741,1980,78688.00063,0,0,38.4759191194303
742,1980,210795.0006,0,0,33.866863403504
743,1980,89656.99703,0,0,33.3751169496672
744,1980,195816.1614,0,0,17.0625140913112
745,1980,198163.0054,0,0,16.4118818599085
746,1980,106893.0005,0,0,21.1944868422393
747,1980,57181.00007,0,0,19.7739606660025
748,1980,47552.00142,0,0,17.7366102254903
749,1980,185157.9935,0,0,23.9200753154394
750,1980,186027.3646,0,0,23.7940077880271
751,1980,192512.6523,0,0,16.9406807230372
752,1980,191947.0023,0,0,17.1227755617523
753,1980,125744.0011,0,0,30.5036835861204
754,1980,135625.9998,0,0,30.057405942162
755,1980,97774.0008,0,0,34.450880656787
756,1980,119848.9987,0,0,32.091275377664
757,1980,127206.9978,0,0,41.830583422425
758,1980,75471.00096,0,0,43.4085137339582
759,1980,91544.00108,0,0,37.3871630349532
760,1980,97399.99946,0,0,37.339839770448
761,1980,107859.999,0,0,37.6104249420813
762,1980,75631.00041,0,0,42.4709862432328
763,1980,80482.00031,0,0,38.7732659800484
764,1980,91356.00027,0,0,39.864197685177
765,1980,137181.8229,0,0,42.7833577223578
766,1980,137008.5867,0,0,37.7178666560861
767,1980,133249.9972,0,0,19.7498478899629
768,1980,134194.0002,0,0,16.6241938876028
769,1980,162366.9964,0,0,15.3915379104824
770,1980,191946.9958,0,0,19.1856602061698
771,1980,191946.9982,0,0,17.4883768711663
772,1980,191947.0066,0,0,17.315151349416
773,1980,191947.0045,0,0,17.7993898807063
774,1980,191946.994,0,0,16.5873793047931
775,1980,119808.2981,0,0,31.7092788738155
776,1980,133448.0001,0,0,32.7431421941804
777,1980,71936.00095,0,0,33.7032027931731
778,1980,71936.00108,0,0,33.3856672238235
779,1980,131077.9939,0,0,33.0427886336454
780,1980,131032.0011,0,0,44.5850047266056
781,1980,172818.9978,0,0,42.346803158762
782,1980,73300.99622,0,0,33.8235727055394
783,1980,109349.0005,0,0,41.2866502495218
784,1980,90353.00007,0,0,41.4838622148392
785,1980,87102.00196,0,0,38.4499143790301
786,1980,133250.0009,0,0,19.0714091256624
787,1980,133249.9997,0,0,19.6706894696634
788,1980,133250.0411,0,0,19.1421693300029
789,1980,133249.9984,0,0,18.808238371521
790,1980,130860.0004,0,0,18.1307892943397
791,1980,130900.4271,0,0,17.9263524626636
792,1980,98646.00046,0,0,13.95246878624
793,1980,144942.0138,0,0,10.0109216022214
794,1980,135843.9994,0,0,4.07248741399737
1574,1980,59957.00077,0,0,49.864992389113
1576,1980,93972.00337,0,0,38.7253321392288
1577,1980,93971.99881,0,0,39.2582478216383
1578,1980,91693.99643,0,0,39.1481022721851
1579,1980,102206.0007,0,0,18.9837445113863
1580,1980,68911.00113,0,0,16.3368649891786
1581,1980,77955.00023,0,0,15.53051379939
1582,1980,133843.6491,0,0,38.7435133161397
1583,1980,80150.00035,0,0,20.5518562319775
1584,1980,80149.99736,0,0,21.2004910866991
1585,1980,120979.4114,0,0,22.3486796108309
1586,1980,73297.98058,0,0,18.8185772983909
1587,1980,69330.00037,0,0,44.1908003107592
1588,1980,78911.00098,0,0,46.3054018329346
1589,1980,101937.6067,0,0,45.1472064445736
1590,1980,86613.27853,0,0,45.7244158322169
1591,1980,85050.41128,0,0,46.1831574430843
1592,1980,109696.0039,0,0,43.429044490794
1593,1980,129346.3419,0,0,43.9795838243365
1597,1980,145454.9999,0,0,47.9150319270853
1601,1980,116829.0,0,0,48.8641438090056
1602,1980,91693.99851,0,0,39.5469082965567
1603,1980,86542.99806,0,0,39.9676612217396
1604,1980,87008.34304,0,0,40.4149052588879
1605,1980,86944.36581,0,0,40.660964874516
1606,1980,107900.0343,0,0,44.166229607295
1607,1980,58786.77864,0,0,15.5062699341535
1608,1980,67457.99988,0,0,16.8108189644683
1609,1980,75572.00035,0,0,16.208184094122
1610,1980,75571.99887,0,0,16.7003225237368
1611,1980,67458.00207,0,0,16.8083340728613
1612,1980,67620.96335,0,0,17.8887888694334
1613,1980,78500.00044,0,0,19.1959633244211
1614,1980,73326.96013,0,0,19.9184979081501
1615,1980,73005.88459,0,0,20.4783078343948
1616,1980,72985.22369,0,0,20.4864401154346
1617,1980,67844.00027,0,0,20.8488252906939
1618,1980,112334.5521,0,0,48.291788195021
1620,1980,92886.42697,0,0,30.419367777983
1621,1980,92886.42771,0,0,30.8959766738282
1622,1980,64393.99986,0,0,31.9433502703131
1623,1980,120028.0004,0,0,26.4287760580099
1624,1980,94155.95865,0,0,21.3698607703004
1627,1980,91993.00032,0,0,44.0443303300024
1628,1980,67602.99901,0,0,49.3924987501831
1630,1980,59956.99704,0,0,49.6367773410652
1631,1980,57622.99955,0,0,49.8759685274445
1632,1980,63142.00075,0,0,49.3927552840558
1633,1980,99497.55689,0,0,45.6251599199815
1634,1980,123972.668,0,0,42.886499379679
1635,1980,125545.9977,0,0,45.0129614847285
1636,1980,130498.1302,0,0,44.4939532354043
1637,1980,119934.2295,0,0,46.4877497580864
1638,1980,134145.9967,0,0,46.1088203222395
1639,1980,134146.002,0,0,47.0992688604267
1640,1980,87139.99943,0,0,47.8382443548395
1641,1980,83351.00079,0,0,48.2879462245686
1642,1980,81874.29928,0,0,18.8741991132415
1643,1980,84054.28784,0,0,19.2001111918343
1644,1980,67843.99835,0,0,21.3136161555398
1645,1980,68635.15259,0,0,21.4312887461213
1646,1980,98965.99805,0,0,22.9090485075874
1647,1980,92098.80717,0,0,21.0124073797339
1648,1980,93803.15229,0,0,19.5466208500113
1649,1980,94155.9977,0,0,19.955492306526
1650,1980,94018.06336,0,0,20.2584816230073
1651,1980,93925.67248,0,0,22.3345100413185
1652,1980,95823.99787,0,0,23.781316436321
1653,1980,95824.00187,0,0,24.5294030472483
1654,1980,95592.11536,0,0,22.8771776629232
1655,1980,145526.0046,0,0,24.7920305924679
1656,1980,145526.0039,0,0,25.7661935622926
1657,1980,145525.9303,0,0,26.6153338640731
1658,1980,75359.52394,0,0,24.5099764264785
1659,1980,101254.9959,0,0,38.2996970756825
1660,1980,101254.9978,0,0,38.7425054239361
1661,1980,91029.00024,0,0,43.4439323704192
1663,1980,90518.00024,0,0,44.1730932019547
1665,1980,63101.0,0,0,49.0964765965593
1666,1980,65881.99873,0,0,48.7329881303588
1668,1980,64828.00015,0,0,49.0501192768692
1669,1980,85425.99905,0,0,48.3825805277606
1670,1980,123133.0,0,0,48.1920083981597
1671,1980,151145.7717,0,0,49.4809658164696
1672,1980,116250.5961,0,0,49.7031480461236
1673,1980,115519.0408,0,0,48.640891360065
1674,1980,73305.01353,0,0,25.2050873659188
1675,1980,95509.96621,0,0,31.5975897998806
1676,1980,95652.20562,0,0,30.1724025846808
1677,1980,85047.84495,0,0,46.2047429081454
1678,1980,84193.99864,0,0,46.4064176819588
1679,1980,128333.0008,0,0,43.3707543023045
1680,1980,109696.0024,0,0,43.1033296956283
1681,1980,171607.0014,0,0,40.2879001376154
1682,1980,181249.9987,0,0,41.2921162488623
1685,1980,66405.99991,0,0,48.8390850922764
1686,1980,68279.99975,0,0,49.833549304028
1687,1980,39977.21638,0,0,49.9616947483755
1693,1980,73325.2623,0,0,48.7132887015819
1694,1980,84678.63976,0,0,48.0679746113184
1695,1980,88301.99747,0,0,49.4888068268053
1696,1980,94922.999,0,0,31.4232647849023
1697,1980,80452.5438,0,0,31.465296669733
1698,1980,69375.00039,0,0,32.3842622329945
1699,1980,65000.00084,0,0,32.7017767251423
1700,1980,201728.0111,0,0,42.4354976020857
1701,1980,219354.2362,0,0,40.2858370248234
1702,1980,147906.312,0,0,40.6883384313052
1703,1980,138336.0004,0,0,40.7953803709838
1704,1980,217181.0017,0,0,41.1028254740212
1705,1980,217633.678,0,0,37.5887832844167
1706,1980,217621.9999,0,0,39.813826344092
1707,1980,182518.4125,0,0,33.7804063484389
1710,1980,65578.78714,0,0,45.4475707149341
1714,1980,86096.00088,0,0,47.7049449913967
1715,1980,86594.35969,0,0,48.4675048993277
1716,1980,76741.00153,0,0,48.0672147399644
1717,1980,65000.00054,0,0,33.2394660930261
1718,1980,81999.99801,0,0,33.400981230063
1719,1980,82000.04559,0,0,33.5005252137256
